PLOT_CODE,RIVER,CARELYN,IRISPSE,LYTHSAL,PHALARU,TYPHGLA,ELEVATION,KM_UPRIVER
01-001-1-1,Fraser,NA,NA,NA,NA,0,NA,0.44
01-001-1-2,Fraser,NA,NA,NA,NA,0,NA,0.44
01-001-1-3,Fraser,NA,NA,NA,NA,0,NA,0.44
01-003-A-2-1,Fraser,NA,NA,NA,NA,0,0.261447,24.56
01-003-A-2-2,Fraser,NA,NA,NA,NA,NA,0.393227,24.56
01-003-A-2-3,Fraser,NA,NA,NA,NA,NA,-0.02978,24.56
01-003-A-2-4,Fraser,NA,NA,NA,NA,NA,0.040111,24.56
01-003-A-2-5,Fraser,NA,NA,NA,NA,NA,0.158774,24.56
01-003-B-1-1,Fraser,0,5.9829,0,3.4188,0,1.330323935,24.43
01-003-B-1-2,Fraser,45.1613,0,3.2258,0,0,0.876319528,24.43
01-003-B-1-3,Fraser,9.7826,0,21.7391,0,0,1.150216222,24.43
01-003-B-1-4,Fraser,51.1945,0,0,1.3652,0,1.288917065,24.43
01-003-B-1-5,Fraser,2.1739,0,0,10.8696,0,1.290433288,24.43
01-003-B-1-6,Fraser,0.6993,0,0,5.5944,0,1.209460139,24.43
01-003-B-1-7,Fraser,12.2951,0,16.3934,0,0,1.210000038,24.43
01-003-B-2-1,Fraser,0,0,0,0,0,0.859675467,24.43
01-003-B-2-2,Fraser,12.6984,0,6.3492,0,0,1.009783745,24.43
01-003-B-2-3,Fraser,0,0,2.5641,0,0,0.569351196,24.43
01-008-1-01,Fraser,0,NA,0.7634,0,70.229,1.13994503,21.42
01-008-1-02,Fraser,0,NA,20.1835,0,0,1.049945235,21.42
01-008-1-03,Fraser,0,NA,0,0,0,1.200000048,21.42
01-008-1-04,Fraser,84.507,NA,1.8779,0,0,0.950054407,21.42
01-008-1-05,Fraser,0,NA,2.381,0,0,1.469779491,21.42
01-008-1-06,Fraser,0,NA,12.0482,0,0,1.100000024,21.42
01-008-1-07,Fraser,0,NA,0,0,0,1.159944654,21.42
01-008-1-08,Fraser,0,NA,6.8966,0,0,0.93005383,21.42
01-008-1-09,Fraser,0,NA,0,0,0,1.200330377,21.42
01-008-1-10,Fraser,0.9259,NA,0,0,0,1.080000043,21.42
01-008-1-11,Fraser,0,NA,1.7241,0,0,0.959671855,21.42
01-008-1-12,Fraser,0,NA,0,0,0,1.119944692,21.42
01-008-1-13,Fraser,0,NA,2.7778,0,0,1.080164075,21.42
01-008-1-14,Fraser,41.5584,NA,0,0,0,1.080108285,21.42
01-008-1-15,Fraser,10.8696,NA,0,0,0,0.970107675,21.42
01-008-1-16,Fraser,0,NA,0,0,0,1.049945951,21.42
01-008-1-17,Fraser,0,NA,0,0,0,1.320055127,21.42
01-008-1-18,Fraser,0,NA,2.9126,0.9709,0,1.109834552,21.42
01-008-1-19,Fraser,0,NA,0,2.3392,0,1.060054779,21.42
01-008-1-20,Fraser,6.25,NA,7.5,0,0,1.000054479,21.42
02-001-1-10,Fraser,NA,0,NA,0,0,1.070034266,10.46
02-001-1-13,Fraser,NA,0,NA,0,0,1.099979281,10.46
02-001-1-14,Fraser,NA,0,NA,0,0,1.219967484,10.46
02-001-1-16,Fraser,NA,0,NA,0,0,0.900076091,10.46
02-001-1-2,Fraser,NA,0,NA,0,0,0.790003538,10.46
02-001-1-20,Fraser,NA,0,NA,0,0,0.800013542,10.46
02-001-1-21,Fraser,NA,0,NA,0,0,1.129989505,10.46
02-001-1-22,Fraser,NA,0,NA,0,0,0.920010686,10.46
02-001-1-23,Fraser,NA,0,NA,0,0,0.99000001,10.46
02-001-1-24,Fraser,NA,35.2941,NA,0,0,1.009994626,10.46
02-001-1-25,Fraser,NA,0,NA,0,0,1.130012631,10.46
02-001-1-26,Fraser,NA,0,NA,0,0,0.839960694,10.46
02-001-1-27,Fraser,NA,0,NA,0,0,1.069963098,10.46
02-001-1-28,Fraser,NA,0,NA,0,0,1.00999999,10.46
02-001-1-29,Fraser,NA,0,NA,0,0,0.980033815,10.46
02-001-1-3,Fraser,NA,0,NA,0,0,0.740012884,10.46
02-001-1-33,Fraser,NA,0,NA,0,0,0.710033298,10.46
02-001-1-36,Fraser,NA,0,NA,0,0,0.880021036,10.46
02-001-1-37,Fraser,NA,0,NA,0,0,1.129973412,10.46
02-001-1-38,Fraser,NA,0,NA,0,0,0.680007041,10.46
02-001-1-4,Fraser,NA,0,NA,50,0,0.400024146,10.46
02-001-1-40,Fraser,NA,0,NA,0,0,0.660033345,10.46
02-001-1-5,Fraser,NA,0,NA,0,0,1.009995341,10.46
02-001-1-6,Fraser,NA,0,NA,0,0,1.099995375,10.46
02-001-1-7,Fraser,NA,0,NA,0,0,1.150019526,10.46
02-001-2-1,Fraser,NA,0,NA,0,0,0.630083561,10.46
02-001-2-11,Fraser,NA,0,NA,0,0,0.490007281,10.46
02-001-2-15,Fraser,NA,0,NA,0,0,0.47999236,10.46
02-001-2-17,Fraser,NA,0,NA,0,0,0.53000927,10.46
02-001-2-18,Fraser,NA,0,NA,0,0,0.640004337,10.46
02-001-2-30,Fraser,NA,0,NA,0,0,0.569998026,10.46
02-001-2-34,Fraser,NA,0,NA,0,0,0.450004041,10.46
02-001-2-35,Fraser,NA,0,NA,0,0,0.389959484,10.46
02-001-2-39,Fraser,NA,0,NA,0,0,0.420049936,10.46
02-001-2-8,Fraser,NA,0,NA,0,0,0.410063028,10.46
02-001-2-9,Fraser,NA,0,NA,0,0,0.059999999,10.46
02-001-3-1,Fraser,NA,NA,NA,NA,NA,0.680030465,10.46
02-001-3-15,Fraser,NA,0,NA,0,0,0.580040932,10.46
02-001-3-2,Fraser,NA,NA,NA,NA,NA,0.760023236,10.46
02-001-3-3,Fraser,NA,NA,NA,NA,NA,0.560043454,10.46
02-001-3-31,Fraser,NA,31.5789,NA,0,0,1.050044537,10.46
02-001-3-4,Fraser,NA,0,NA,0,0,0.840057075,10.46
02-001-3-5,Fraser,NA,0,NA,0,0,0.850038469,10.46
02-001-3-6,Fraser,NA,0,NA,0,0,0.690098405,10.46
02-001-3-7,Fraser,NA,0,NA,0.8197,0,0.520121753,10.46
02-001-3-8,Fraser,NA,0,NA,0,0,1.010062337,10.46
02-002-1-01,Fraser,44.0529,0,1.7621,0,0,1.169999957,12.36
02-002-1-02,Fraser,0,0,23.5294,0,0,1.179999948,12.36
02-002-1-03,Fraser,19.0476,0,0,0,0,1.190000057,12.36
02-002-1-04,Fraser,0,14.7368,0,0,0,1.330000043,12.36
02-002-1-05,Fraser,0,0,25,0,0,1.149999976,12.36
02-002-1-06,Fraser,3.6036,0,7.2072,0,0,1.200000048,12.36
02-002-1-07,Fraser,20.4819,0,0,0,0,1.220000029,12.36
02-002-1-08,Fraser,45.5696,0,0,2.5316,0,0.920000017,12.36
02-002-1-09,Fraser,0,0,0,0,0,1.129999995,12.36
02-002-1-10,Fraser,11.3636,0,0,0,0,0.589999974,12.36
02-002-1-11,Fraser,4,0,13.3333,9.3333,0,1.200000048,12.36
02-002-1-12,Fraser,34.8718,0,4.1026,0,0,1.24000001,12.36
02-002-1-13,Fraser,10.989,0,13.1868,0,0,0.879999995,12.36
02-002-1-14,Fraser,0,0,0,0,0,0.899999976,12.36
02-002-1-15,Fraser,0,0,0,0,0,1.25999999,12.36
02-003-A-1-1,Fraser,0,0,3.8462,0,0,1.190000057,13.05
02-003-A-1-10,Fraser,1.2903,0,29.6774,0,0,1.25999999,13.05
02-003-A-1-11,Fraser,50.3876,0,0,0,0,1.090000033,13.05
02-003-A-1-12,Fraser,72.0339,3.3898,5.9322,1.6949,0,1.549999952,13.05
02-003-A-1-13,Fraser,42.5532,0,0,2.5532,0,1.220000029,13.05
02-003-A-1-14,Fraser,51.3834,0,3.9526,0,0,1.379999995,13.05
02-003-A-1-15,Fraser,50.1845,0,14.7601,0.738,0,1.909999967,13.05
02-003-A-1-2,Fraser,0,0,0,7.5269,0,1.149999976,13.05
02-003-A-1-3,Fraser,31.9527,0,17.7515,0,0,1.429999948,13.05
02-003-A-1-4,Fraser,32.3529,0,14.7059,0,0,1.25999999,13.05
02-003-A-1-5,Fraser,0.5051,0,26.2626,0,0,1.049999952,13.05
02-003-A-1-6,Fraser,65.9341,0,5.4945,0,0,1.200000048,13.05
02-003-A-1-7,Fraser,36.9863,0,0,0,0,0.769999981,13.05
02-003-A-1-8,Fraser,1.1834,0,9.4675,0,0,1.039999962,13.05
02-003-A-1-9,Fraser,60.241,0,0,1.2048,0,0.939999998,13.05
02-003-B-1-1,Fraser,NA,NA,20.8333,NA,69.4444,0.939999998,14.26
02-003-B-1-10,Fraser,NA,NA,29.2683,NA,0,0.949999988,14.26
02-003-B-1-11,Fraser,NA,NA,46.6102,NA,0,1.190000057,14.26
02-003-B-1-2,Fraser,NA,NA,0,NA,0,1.210000038,14.26
02-003-B-1-3,Fraser,NA,NA,55.5556,NA,0,0.430000007,14.26
02-003-B-1-4,Fraser,NA,NA,20,NA,0,1.230000019,14.26
02-003-B-1-5,Fraser,NA,NA,0,NA,25.7576,1.25,14.26
02-003-B-1-6,Fraser,NA,NA,12.5,NA,0,1.169999957,14.26
02-003-B-1-7,Fraser,NA,NA,21.0526,NA,0,0.589999974,14.26
02-003-B-1-8,Fraser,NA,NA,0,NA,0,1.200000048,14.26
02-003-B-1-9,Fraser,NA,NA,2.2989,NA,2.2989,0.99000001,14.26
02-003-B-2-1,Fraser,NA,NA,0,NA,27.5862,1.139999986,14.26
02-003-B-2-2,Fraser,NA,NA,0,NA,0,1.080000043,14.26
02-003-B-2-3,Fraser,NA,NA,7.2727,NA,0,0.349999994,14.26
02-003-B-2-4,Fraser,NA,NA,3.1746,NA,0,0.370000005,14.26
02-003-B-2-5,Fraser,NA,NA,30.5085,NA,0,0.449999988,14.26
02-005-A-1-01,Fraser,NA,NA,5.5556,0,0,1.220000029,15.83
02-005-A-1-02,Fraser,NA,NA,1.8957,1.8957,0,0.469999999,15.83
02-005-A-1-03,Fraser,NA,NA,0,0.4202,0,0.790000021,15.83
02-005-A-1-04,Fraser,NA,NA,2.7523,0,0,0.680000007,15.83
02-005-A-1-05,Fraser,NA,NA,3.2086,0,0,0.649999976,15.83
02-005-A-1-06,Fraser,NA,NA,0.9709,0,0,0.689999998,15.83
02-005-A-1-07,Fraser,NA,NA,1.0101,0,0,0.970000029,15.83
02-005-A-1-08,Fraser,NA,NA,1.4184,0,0,0.819999993,15.83
02-005-A-1-09,Fraser,NA,NA,4.1026,0,0,0.800000012,15.83
02-005-A-1-10,Fraser,NA,NA,12.0301,3.0075,0,0.959999979,15.83
02-005-A-2-01,Fraser,NA,NA,4.7619,0,0,0.689999998,15.83
02-005-A-2-02,Fraser,NA,NA,0,0,0,0.610000014,15.83
02-005-A-2-03,Fraser,NA,NA,0,0,0,0.560000002,15.83
02-005-A-2-04,Fraser,NA,NA,0,0,0,0.529999971,15.83
02-005-A-2-05,Fraser,NA,NA,3.7037,3.7037,0,0.600000024,15.83
02-005-B-1-1,Fraser,NA,NA,0,2.4096,0,0.689999998,15.97
02-005-B-1-2,Fraser,NA,NA,0,0,0,0.699999988,15.97
02-005-B-1-3,Fraser,NA,NA,0,1.0204,0,0.699999988,15.97
02-005-B-1-4,Fraser,NA,NA,1.3072,0,0,0.649999976,15.97
02-005-B-1-5,Fraser,NA,NA,0,0,0,0.620000005,15.97
02-005-B-1-6,Fraser,NA,NA,0,0,0,0.510007024,15.97
02-005-B-1-7,Fraser,NA,NA,0.9852,0,0,0.760030866,15.97
02-005-B-1-8,Fraser,NA,NA,3.5088,0,0,0.100036301,15.97
02-005-B-1-9,Fraser,NA,NA,8.1301,0,0,0.660000026,15.97
02-005-B-2-1,Fraser,NA,NA,0,0,0,0.350015283,15.97
02-005-B-2-2,Fraser,NA,NA,0,0,0,0.709999979,15.97
02-005-B-2-3,Fraser,NA,NA,0,0,0,0.569999993,15.97
02-005-B-2-4,Fraser,NA,NA,0,0,0,0.529999971,15.97
02-005-B-2-5,Fraser,NA,NA,0,0,0,0.039999999,15.97
02-005-B-2-6,Fraser,NA,NA,10.989,1.0989,0,0.629999995,15.97
02-005-C-1-1,Fraser,NA,NA,0,0,0,0.71000886,16.05
02-005-C-1-2,Fraser,NA,NA,0,57.4713,0,0.770012319,16.05
02-005-C-1-3,Fraser,NA,NA,0,0,0,0.450031579,16.05
02-005-C-1-4,Fraser,NA,NA,1.4388,0,0,0.890033901,16.05
02-005-C-1-5,Fraser,NA,NA,1.2987,0,0,0.690018475,16.05
02-005-C-1-6,Fraser,NA,NA,0,0,0,0.630003929,16.05
02-005-C-1-7,Fraser,NA,NA,0,0,0,0.410067677,16.05
02-005-C-1-8,Fraser,NA,NA,0,0,0,0.610029221,16.05
02-005-C-2-1,Fraser,NA,NA,0,0,0,0.340015143,16.05
02-005-C-2-2,Fraser,NA,NA,0,0,0,0.490016073,16.05
02-005-C-2-3,Fraser,NA,NA,0,0,0,0.320067942,16.05
02-005-C-2-4,Fraser,NA,NA,0,0,0,0.560004592,16.05
02-005-C-2-5,Fraser,NA,NA,3.5714,0,0,0.46005249,16.05
02-005-D-1-1,Fraser,NA,NA,0,100,0,0.27011472,16.14
02-005-D-1-2,Fraser,NA,NA,1.0471,0,0,0.780055881,16.14
02-005-D-1-3,Fraser,NA,NA,0.5525,0,0,-0.099860348,16.14
02-005-D-1-4,Fraser,NA,NA,0,0,0,0.660036504,16.14
02-005-D-1-5,Fraser,NA,NA,2.5316,0,0,0.790036798,16.14
02-005-D-1-6,Fraser,NA,NA,0,0,0,0.590037942,16.14
02-005-D-2-1,Fraser,NA,NA,0,1.0753,0,0.500084817,16.14
02-005-D-2-2,Fraser,NA,NA,0,0,0,0.220099539,16.14
02-005-D-2-3,Fraser,NA,NA,0,0,0,-0.059824049,16.14
02-005-E-1-01,Fraser,0,NA,0.9174,NA,0,0.820082903,16.22
02-005-E-1-02,Fraser,37.6569,NA,0,NA,0,0.700086117,16.22
02-005-E-1-03,Fraser,0,NA,0,NA,0,0.5201177,16.22
02-005-E-1-04,Fraser,83.7004,NA,0,NA,0,0.780088246,16.22
02-005-E-1-05,Fraser,81.6327,NA,0,NA,0,0.840070307,16.22
02-005-E-1-06,Fraser,21.8623,NA,0,NA,0,0.930039942,16.22
02-005-E-1-07,Fraser,64.5161,NA,0,NA,0,0.810203373,16.22
02-005-E-1-08,Fraser,1.6393,NA,0,NA,0,0.620174944,16.22
02-005-E-1-09,Fraser,0,NA,2.2857,NA,0,1.05010283,16.22
02-005-E-1-10,Fraser,55.1181,NA,1.5748,NA,0,0.970054924,16.22
02-005-E-1-11,Fraser,81.1966,NA,0,NA,0,0.860083997,16.22
02-005-E-1-12,Fraser,63.745,NA,0,NA,0,0.890150249,16.22
02-007-A-1-1,Fraser,NA,NA,0,0,0,0.860000014,12.4
02-007-A-1-10,Fraser,NA,NA,11.5385,0,0,0.790000021,12.4
02-007-A-1-2,Fraser,NA,NA,2.5424,0,0,0.790000021,12.4
02-007-A-1-3,Fraser,NA,NA,0,0,0,0.99000001,12.4
02-007-A-1-4,Fraser,NA,NA,1.6461,0,0,0.860000014,12.4
02-007-A-1-5,Fraser,NA,NA,0,0,0,1.210000038,12.4
02-007-A-1-6,Fraser,NA,NA,0,0,0,0.860000014,12.4
02-007-A-1-7,Fraser,NA,NA,2.439,12.1951,0,1.269999981,12.4
02-007-A-1-8,Fraser,NA,NA,0,0,0,0.980000019,12.4
02-007-A-1-9,Fraser,NA,NA,15.625,0,0,0.860000014,12.4
02-007-A-2-1,Fraser,NA,NA,0,0,0,0.460000008,12.4
02-007-A-2-2,Fraser,NA,NA,4.4444,0,0,0,12.4
02-007-A-2-3,Fraser,NA,NA,0,0,0,0.49000001,12.4
02-007-A-2-4,Fraser,NA,NA,0,0,0,0.439999998,12.4
02-007-A-2-5,Fraser,NA,NA,0,0,0,0.360000014,12.4
02-007-B-1-1,Fraser,NA,0,6.9869,0,0,0.779999971,12.67
02-007-B-1-10,Fraser,NA,0,0,0,0,0.790000021,12.67
02-007-B-1-2,Fraser,NA,0,0,0,0,0.629999995,12.67
02-007-B-1-3,Fraser,NA,0,0,0,0,0.529999971,12.67
02-007-B-1-4,Fraser,NA,1.9608,0,0,0,0.300000012,12.67
02-007-B-1-5,Fraser,NA,0,0,9.6774,0,0.649999976,12.67
02-007-B-1-6,Fraser,NA,0,6.4,0,0,0.540000021,12.67
02-007-B-1-7,Fraser,NA,0,0,43.8596,0,0.889999986,12.67
02-007-B-1-8,Fraser,NA,0,0,0,0,0.829999983,12.67
02-007-B-1-9,Fraser,NA,0,26.3158,0,0,0.589999974,12.67
02-007-B-2-1,Fraser,NA,0,0,0,0,0.469999999,12.67
02-007-B-2-2,Fraser,NA,0,0,0,0,0.370000005,12.67
02-007-B-2-3,Fraser,NA,0,3.3898,0,0,0.430000007,12.67
02-007-C-1-1,Fraser,59.1398,NA,10.7527,NA,0,1.139999986,12.8
02-007-C-1-10,Fraser,38.0623,NA,0,NA,0,1.090000033,12.8
02-007-C-1-2,Fraser,63.8298,NA,0,NA,0,1.129999995,12.8
02-007-C-1-3,Fraser,34.0909,NA,0,NA,0,1.169999957,12.8
02-007-C-1-4,Fraser,57.8313,NA,3.6145,NA,0,0.99000001,12.8
02-007-C-1-5,Fraser,59.2179,NA,4.4693,NA,0,0.939999998,12.8
02-007-C-1-6,Fraser,69.6721,NA,12.2951,NA,0,1.100000024,12.8
02-007-C-1-7,Fraser,74.7664,NA,0,NA,0,1.110000014,12.8
02-007-C-1-8,Fraser,36.8664,NA,6.4516,NA,0,0.800000012,12.8
02-007-C-1-9,Fraser,13.0769,NA,6.1538,NA,0,0.800000012,12.8
02-007-C-2-1,Fraser,0,NA,0,NA,0,0.449999988,12.8
02-007-C-2-2,Fraser,0,NA,10,NA,0,0.189999998,12.8
02-007-C-2-3,Fraser,0,NA,4,NA,0,0.479999989,12.8
02-007-C-2-4,Fraser,0,NA,0,NA,0,0.349999994,12.8
02-007-C-2-5,Fraser,0,NA,0,NA,0,0.140000001,12.8
02-007-C-2-6,Fraser,0,NA,0,NA,0,0.270000011,12.8
02-009-1-1,Fraser,NA,NA,3.1579,8.4211,0,1.649904609,8.03
02-009-1-2,Fraser,NA,NA,2.8037,0,0,0.989957392,8.03
02-009-1-3,Fraser,NA,NA,0,64.1509,0,1.639977336,8.03
02-009-1-4,Fraser,NA,NA,2.5974,0,0,1.390022635,8.03
02-009-1-5,Fraser,NA,NA,0,1.0526,0,1.419896007,8.03
02-009-1-6,Fraser,NA,NA,5.4545,0,0,1.009953737,8.03
02-009-1-7,Fraser,NA,NA,0,0,0,1.029976726,8.03
02-009-2-1,Fraser,NA,NA,0,0,0,0.549956918,8.03
02-009-2-2,Fraser,NA,NA,0,0,0,0.549966812,8.03
02-009-2-3,Fraser,NA,NA,0,0,0,0.149959326,8.03
02-009-2-4,Fraser,NA,NA,3.4483,0,0,0.329958618,8.03
02-009-2-5,Fraser,NA,NA,5.2632,0,0,0.370010346,8.03
02-009-2-6,Fraser,NA,NA,0,0,0,0.369990021,8.03
02-009-2-7,Fraser,NA,NA,9.0909,0,0,0.370000005,8.03
02-009-2-8,Fraser,NA,NA,9.0909,0,0,0.279953063,8.03
02-009-3-1,Fraser,NA,NA,3.2432,0,0,0.589968562,8.03
02-009-3-2,Fraser,NA,NA,1.0363,0,0,0.449948549,8.03
02-009-3-3,Fraser,NA,NA,2.1505,0,0,0.529947639,8.03
02-011-1-01,Fraser,99.6016,NA,0.1328,0,0.1328,1.25,8.48
02-011-1-02,Fraser,90.7029,NA,0,0,9.0703,0.81,8.48
02-011-1-03,Fraser,94.4444,NA,0,0,0,0.57,8.48
02-011-1-04,Fraser,97.7199,NA,0,0,0,1.02,8.48
02-011-1-05,Fraser,75,NA,0,5,0,1.29,8.48
02-011-1-06,Fraser,100,NA,0,0,0,1.2,8.48
02-011-1-07,Fraser,99.8573,NA,0,0,0,0.49,8.48
02-011-1-08,Fraser,98.9011,NA,0,0,0,0.95,8.48
02-011-1-09,Fraser,50,NA,0,0,0,1.08,8.48
02-011-1-10,Fraser,45.045,NA,0,0,0,0.72,8.48
02-011-1-11,Fraser,99.889,NA,0,0,0,1.04,8.48
02-011-1-12,Fraser,1.9608,NA,0,0,39.2157,0.99,8.48
02-011-1-13,Fraser,94.4444,NA,0,0,0,0.91,8.48
02-011-1-14,Fraser,49.3827,NA,0,1.2346,24.6914,0.91,8.48
02-011-1-15,Fraser,97.561,NA,0,0,0,0.76,8.48
02-011-1-16,Fraser,83.3333,NA,0,0,0,0.99,8.48
02-011-1-17,Fraser,83.3333,NA,0,0,0,0.85,8.48
02-011-1-18,Fraser,99.0099,NA,0,0,0,0.88,8.48
02-011-1-19,Fraser,97.1503,NA,0,0,0.1295,0.41,8.48
02-011-1-20,Fraser,100,NA,0,0,0,1.09,8.48
02-012-2-2,Fraser,NA,NA,NA,NA,NA,2.92,10.32
02-012-2-3,Fraser,NA,NA,NA,NA,NA,2.98,10.32
02-012-2-4,Fraser,NA,NA,NA,NA,NA,1.53,10.32
02-012-2-6,Fraser,NA,NA,NA,NA,0,0.92,10.32
02-012-2-8,Fraser,NA,NA,NA,NA,NA,2.11,10.32
02-012-2-9,Fraser,NA,NA,NA,NA,NA,0.499998,10.32
02-013-1-02,Fraser,98.9691,0,0,0,0,0.88,8.37
02-013-1-03,Fraser,99.889,0,0,0,0,0.73,8.37
02-013-1-05,Fraser,98.9583,0,0,0,0,1.34,8.37
02-013-1-06,Fraser,99.5025,0,0,0,0,0.82,8.37
02-013-1-07,Fraser,99.8991,0,0,0,0,1.45,8.37
02-013-1-08,Fraser,99.8613,0,0,0,0,0.87,8.37
02-013-1-09,Fraser,98.7654,0,0,0,0,1.06,8.37
02-013-1-10,Fraser,100,0,0,0,0,1.38,8.37
02-013-1-11,Fraser,99.6678,0,0.1661,0,0,1.07,8.37
02-013-1-19,Fraser,89.5522,0,0,0.2985,0,1.39,8.37
02-013-1-20,Fraser,96.6667,0,0,0,0,1.28,8.37
02-013-2-01,Fraser,0,2.6596,1.3298,1.3298,0,1.35,8.37
02-013-2-04,Fraser,0,0,0,63.9535,0,1.11,8.37
02-013-2-21,Fraser,0.1919,0,0,3.8388,0,NA,8.37
02-013-2-22,Fraser,0,0,0,12.4481,0,1.98,8.37
02-014-1-01,Fraser,NA,NA,0,0,96.4912,0.860007524,8.1
02-014-1-02,Fraser,NA,NA,22.2222,0,74.0741,1.539979935,8.1
02-014-1-03,Fraser,NA,NA,0,0,94.9367,0.979982197,8.1
02-014-1-04,Fraser,NA,NA,6.5934,3.2967,13.1868,1.120078206,8.1
02-014-1-05,Fraser,NA,NA,2.4691,0,49.3827,1.559999943,8.1
02-014-1-06,Fraser,NA,NA,1.9231,0,1.9231,1.099990964,8.1
02-014-1-07,Fraser,NA,NA,17.094,0,56.4103,1.149953604,8.1
02-014-1-08,Fraser,NA,NA,5.5556,0,88.8889,1.510088325,8.1
02-014-1-09,Fraser,NA,NA,0,24.0741,72.2222,0.870015562,8.1
02-014-1-10,Fraser,NA,NA,12.6126,0,54.0541,0.899963856,8.1
02-014-1-11,Fraser,NA,NA,0,0,0,0.599957585,8.1
02-014-1-12,Fraser,NA,NA,0,17.2414,65.5172,1.250090957,8.1
02-014-1-13,Fraser,NA,NA,1.3072,0,98.0392,0.889992774,8.1
02-014-1-14,Fraser,NA,NA,18.1818,0,72.7273,1.119860291,8.1
02-014-1-15,Fraser,NA,NA,1.3423,33.557,29.5302,0.779968441,8.1
02-014-1-16,Fraser,NA,NA,0,39.7059,13.2353,0.72998029,8.1
02-014-1-17,Fraser,NA,NA,1.2987,0,70.1299,1.560019493,8.1
02-014-1-18,Fraser,NA,NA,0,0,92.1053,0.819999993,8.1
02-014-1-19,Fraser,NA,NA,11.1888,16.7832,55.9441,1.480020046,8.1
02-014-1-20,Fraser,NA,NA,4.1237,0,90.7216,1.019940495,8.1
02-015-1-1,Fraser,NA,NA,91.3978,NA,0,0.380011,10.3
02-015-1-2,Fraser,NA,NA,97.2763,NA,0,0.500014,10.3
02-015-1-3,Fraser,NA,NA,35.2113,NA,0,0.640006,10.3
02-015-1-4,Fraser,NA,NA,52.521,NA,0,0.790011,10.3
02-015-1-5,Fraser,NA,NA,97.2763,NA,0,0.689984,10.3
03-001A-1-02,Fraser,99.5025,0,0,0,0,0.32,5.57
03-001A-1-05,Fraser,0,4.717,0,0,0,0.66,5.57
03-001A-1-06,Fraser,94.3396,0,0,0,0,0.65,5.57
03-001A-1-07,Fraser,82.7586,0,0,0,0,1.2,5.57
03-001A-1-10,Fraser,99.889,0,0,0.111,0,1.01,5.57
03-001A-1-12,Fraser,0,0,0,0,0,-0.32,5.57
03-001A-1-14,Fraser,0,71.4286,0,0,0,1.26,5.57
03-001A-1-17,Fraser,93.4579,0,0.9346,0,0,0.66,5.57
03-001A-1-19,Fraser,0.4274,21.3675,0,42.735,0,1.03,5.57
03-001A-1-21,Fraser,0,0,0,0.0996,0,1.42,5.57
03-001A-1-A,Fraser,0,0,0,0,88.8889,0.64,5.57
03-001A-1-B,Fraser,1.5848,0,19.0174,4.7544,0,0.68,5.57
03-001A-1-C,Fraser,99.4924,0.1015,0.1015,0.1015,0,1.02,5.57
03-001B-1-21,Fraser,0,5,0,NA,0,0.59,5.57
03-001B-1-22,Fraser,0,0,0,NA,0,0.5,5.57
03-001B-1-23,Fraser,0,0,0,NA,0,0.26,5.57
03-001B-1-24,Fraser,0,7.7778,0,NA,0,0.62,5.57
03-001B-1-25,Fraser,0,0,0,NA,0,0.05,5.57
03-001B-1-26,Fraser,0,0,0,NA,0,0.24,5.57
03-001B-1-27,Fraser,0,0,0.103,NA,0,0.55,5.57
03-001B-1-28,Fraser,0.111,0,0,NA,0,0.49,5.57
03-001B-1-29,Fraser,0.1189,0,1.1891,NA,0,0.93,5.57
03-001B-1-30,Fraser,0,0,0,NA,0,0.13,5.57
03-002-1-24,Fraser,NA,0,0,0,0,0.540000021,6.09
03-002-1-27,Fraser,NA,0,0,0,0,0.829999983,6.09
03-002-1-28,Fraser,NA,0,0,0,0,0.529999971,6.09
03-002-2-01,Fraser,NA,0,0,0,0,0.200000003,6.09
03-002-2-02,Fraser,NA,0,0,0,0,-0.039999999,6.09
03-002-2-06,Fraser,NA,0,0,0,0,0.02,6.09
03-002-2-09,Fraser,NA,0,0,0,0,-0.029999999,6.09
03-002-2-11,Fraser,NA,0,0,0,0,0.100000001,6.09
03-002-2-13,Fraser,NA,0,0,0,0,0.349999994,6.09
03-002-2-14,Fraser,NA,0,0,0,0,0.039999999,6.09
03-002-2-15,Fraser,NA,0,0,0,0,-0.059999999,6.09
03-002-2-16,Fraser,NA,0,0,0,0,-0.01,6.09
03-002-2-17,Fraser,NA,0,0,0,0,0.039999999,6.09
03-002-2-18,Fraser,NA,0,0,0,0,-0.119999997,6.09
03-002-2-21,Fraser,NA,0,0,0,0,0.209999993,6.09
03-002-2-22,Fraser,NA,0,0,0,0,0.100000001,6.09
03-002-2-30,Fraser,NA,0,0,0,0,0.189999998,6.09
03-002-2-31,Fraser,NA,0,0,0,0,-0.129999995,6.09
03-002-2-32,Fraser,NA,0,0,0,0,-0.02,6.09
03-002-3-03,Fraser,NA,0,5.8394,0,0,1,6.09
03-002-3-07,Fraser,NA,0,2.7972,0,0,0.870000005,6.09
03-002-3-10,Fraser,NA,0,0,0,0,0.800000012,6.09
03-002-3-12,Fraser,NA,0,0,0,0,0.600000024,6.09
03-002-3-15,Fraser,NA,0,0,0,0,0.850000024,6.09
03-002-3-20,Fraser,NA,0,6.0606,0,0,0.899999976,6.09
03-002-3-23,Fraser,NA,1.9048,0,0,0,0.980000019,6.09
03-002-3-26,Fraser,NA,0,6.7797,1.6949,0,0.600000024,6.09
